batch,set,region,Site ID,Date,Start Time,End Time,Length,Clip Path,Anth,Bio,Geo,Sil,Auto,Airc,Mach,Flare,Bird,Mam,Bug,Wind,Rain,Water,Truck,Car,Prop,Helo,Jet,Corv,SongB,DGS,Grous,Crane,Loon,SeaB,Owl,Hum,Rapt,Woop,ShorB,Woof,Bear,Mous,Deer,Weas,Meow,Hare,Shrew,Mosq,Fly
1,train,prudhoe,11,07/25/2019,02:34:25.000000,02:34:35.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_29_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:34:35.000000,02:34:41.659167,00:00:06.659167,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-34-35_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:38:00.000000,02:38:03.227708,00:00:03.227708,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-38-00_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:40:10.000000,02:40:20.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_31_splt-0.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:46:51.000000,02:47:01.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_32_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:48:01.000000,02:48:11.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_33_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:48:11.000000,02:48:16.340313,00:00:05.340313,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-48-11_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:50:18.000000,02:50:23.761292,00:00:05.761292,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-50-18_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:52:29.000000,02:52:38.579021,00:00:09.579021,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-52-29_0m_0s__0m_10s.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:57:17.000000,02:57:27.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_36_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:57:39.000000,02:57:46.913104,00:00:07.913104,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-57-39_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:57:55.000000,02:58:05.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_38_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:58:27.000000,02:58:36.891375,00:00:09.891375,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-58-27_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:59:09.000000,02:59:10.700625,00:00:01.700625,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-59-09_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:59:17.000000,02:59:27.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_41_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:59:47.000000,02:59:48.735333,00:00:01.735333,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-59-47_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:51:16.000000,01:51:18.759167,00:00:02.759167,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-51-16_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:58:11.000000,01:58:13.516229,00:00:02.516229,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-58-11_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:50:32.000000,01:50:36.511854,00:00:04.511854,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-50-32_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:54:25.000000,01:54:26.613854,00:00:01.613854,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-54-25_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:55:08.000000,01:55:10.099750,00:00:02.099750,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-55-08_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:59:50.000000,01:59:51.839458,00:00:01.839458,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-59-50_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:01:09.000000,02:01:10.891521,00:00:01.891521,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-01-09_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:03:47.000000,02:03:49.672396,00:00:02.672396,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-03-47_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:04:36.000000,02:04:38.186521,00:00:02.186521,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-04-36_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:05:07.000000,02:05:09.255917,00:00:02.255917,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-05-07_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:06:29.000000,02:06:39.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_ptarm_09_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:48:04.000000,01:48:05.735333,00:00:01.735333,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_01-48-04_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:54:08.000000,01:54:18.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_Bird_songbird_02_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,02:01:12.000000,02:01:19.305750,00:00:07.305750,prudhoe/11/prudhoe_11_S4A10276_20190725_014602_exact_2019-07-25_02-01-12_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,prudhoe,11,07/25/2019,01:49:25.000000,01:49:35.000000,00:00:10.000000,prudhoe/11/S4A10276_20190725_014602_Bio_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:44:33.000000,04:44:37.068438,00:00:04.068438,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-44-33_0m_0s__0m_10s.wav,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:51:53.000000,04:52:02.154021,00:00:09.154021,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-51-53_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:30:04.000000,04:30:14.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB01_splt-0.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:30:14.000000,04:30:24.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB01_splt-1.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:30:24.000000,04:30:30.027625,00:00:06.027625,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-30-24_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:30:31.000000,04:30:41.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB02_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:30:41.000000,04:30:51.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB02_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:31:00.000000,04:31:05.033396,00:00:05.033396,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-31-00_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:31:05.000000,04:31:11.989396,00:00:06.989396,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-31-05_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:31:22.000000,04:31:32.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB05_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:31:32.000000,04:31:42.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB05_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:31:49.000000,04:31:59.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB06_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:32:15.000000,04:32:25.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB07_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:32:25.000000,04:32:35.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB07_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:32:35.000000,04:32:45.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB07_splt-2.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:32:45.000000,04:32:50.051250,00:00:05.051250,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-32-45_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:33:20.000000,04:33:30.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:33:30.000000,04:33:40.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:33:40.000000,04:33:50.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-2.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:33:50.000000,04:34:00.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-3.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:34:00.000000,04:34:10.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-4.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:34:10.000000,04:34:20.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB08_splt-5.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:34:39.000000,04:34:49.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB09_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:34:49.000000,04:34:55.169479,00:00:06.169479,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-34-49_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:35:05.000000,04:35:15.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB10_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:36:24.000000,04:36:34.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB11_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:36:39.000000,04:36:49.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB12_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:36:49.000000,04:36:59.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB12_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:36:59.000000,04:37:09.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB12_splt-2.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:38:15.000000,04:38:20.059479,00:00:05.059479,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-38-15_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:38:36.000000,04:38:41.033396,00:00:05.033396,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-38-36_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:39:02.000000,04:39:06.146688,00:00:04.146688,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-39-02_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:42:35.000000,04:42:40.033396,00:00:05.033396,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-42-35_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:42:33.000000,04:42:35.138542,00:00:02.138542,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-42-33_0m_0s__0m_10s.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:43:17.000000,04:43:19.999188,00:00:02.999188,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-43-17_0m_0s__0m_10s.wav,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:43:27.000000,04:43:29.920938,00:00:02.920938,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-43-27_0m_0s__0m_10s.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:44:07.000000,04:44:17.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB20_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:44:17.000000,04:44:27.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB20_splt-1.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:45:10.000000,04:45:16.050500,00:00:06.050500,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-45-10_0m_0s__0m_10s.wav,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:45:25.000000,04:45:35.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB22_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:45:36.000000,04:45:42.050521,00:00:06.050521,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-45-36_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:45:56.000000,04:46:01.085563,00:00:05.085563,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-45-56_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:46:15.000000,04:46:25.000000,00:00:10.000000,anwr/37/S4A10279_20190603_043000_Bio_Bird_SongB25_splt-0.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:47:26.000000,04:47:33.093708,00:00:07.093708,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-47-26_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:48:47.000000,04:48:48.929896,00:00:01.929896,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-48-47_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:49:04.000000,04:49:10.050500,00:00:06.050500,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-49-04_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,train,anwr,37,06/03/2019,04:49:36.000000,04:49:38.086375,00:00:02.086375,anwr/37/anwr_37_S4A10279_20190603_043000_exact_2019-06-03_04-49-36_0m_0s__0m_10s.wav,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
